row_type,Name,Identifier,Description,Start Date,Target Date,Network,Cycle View,Module View,Issue Views View,Page View,Intake View,Is Time Tracking Enabled,Is Issue Type Enabled,Guest View All Features,Epic Enabled,State Templates,Label Templates,Task Custom Properties,Epic Custom Properties,Additional Work Item Types,External Key,Description Html,State,Priority,Is Draft,Parent External Key,Issue Type,Labels,Assignee Emails,Custom Properties
work_item,Transport obornika #60,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-060,<p>Zadanie gospodarstwa: Transport obornika. Sektor C1. Numer wewnętrzny GR-2026-0060.</p>,Do zrobienia,urgent,False,EPIK-PASZE,,"[""Nawozy""]","[""agronom@example.com""]","{""Pole / sektor"": ""C1"", ""Godziny pracy"": 1, ""Pogoda OK"": false}"
work_item,Orka pola #61,,,,,,,,,,,,,,,,,,,,GOSP-061,<p>Zadanie gospodarstwa: Orka pola. Sektor Łąka N. Numer wewnętrzny GR-2026-0061.</p>,Zaplanowane,high,False,EPIK-SIEW,,"[""Pola""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 2, ""Pogoda OK"": true}"
work_item,Siew pszenicy #62,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-062,<p>Zadanie gospodarstwa: Siew pszenicy. Sektor Obora. Numer wewnętrzny GR-2026-0062.</p>,W toku,medium,False,EPIK-NAWOZ,,"[""Pola""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 3, ""Pogoda OK"": false}"
work_item,Oprysk fungicydem #63,,,,,,,,,,,,,,,,,,,,GOSP-063,<p>Zadanie gospodarstwa: Oprysk fungicydem. Sektor A1. Numer wewnętrzny GR-2026-0063.</p>,Oczekuje,low,False,EPIK-ZBIORY,,"[""Pola"", ""Pilne""]","[""pola@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""A1"", ""Godziny pracy"": 4, ""Pogoda OK"": true}"
work_item,Rozsiew nawozu #64,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-064,<p>Zadanie gospodarstwa: Rozsiew nawozu. Sektor A2. Numer wewnętrzny GR-2026-0064.</p>,Zakończone,none,False,EPIK-OBORA,,"[""Nawozy""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 5, ""Pogoda OK"": false}"
work_item,Koszenie łąki #65,,,,,,,,,,,,,,,,,,,,GOSP-065,<p>Zadanie gospodarstwa: Koszenie łąki. Sektor B1. Numer wewnętrzny GR-2026-0065.</p>,Anulowane,urgent,False,EPIK-MASZYNY,,"[""Pola""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 6, ""Pogoda OK"": true}"
work_item,Przegląd ciągnika #66,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-066,<p>Zadanie gospodarstwa: Przegląd ciągnika. Sektor B2. Numer wewnętrzny GR-2026-0066.</p>,Do zrobienia,high,False,EPIK-PASZE,Awaria,"[""Maszyny""]","[""maszyny@example.com""]","{""Pole / sektor"": ""B2"", ""Godziny pracy"": 7, ""Pogoda OK"": false, ""Wpływ na produkcję"": ""Niski""}"
work_item,Wymiana oleju w kombajnie #67,,,,,,,,,,,,,,,,,,,,GOSP-067,<p>Zadanie gospodarstwa: Wymiana oleju w kombajnie. Sektor C1. Numer wewnętrzny GR-2026-0067.</p>,Zaplanowane,medium,False,EPIK-SIEW,,"[""Maszyny""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 8, ""Pogoda OK"": true}"
work_item,Awaria prasy belującej #68,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-068,<p>Zadanie gospodarstwa: Awaria prasy belującej. Sektor Łąka N. Numer wewnętrzny GR-2026-0068.</p>,W toku,low,False,EPIK-NAWOZ,,"[""Maszyny""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 9, ""Pogoda OK"": false}"
work_item,Dojenie — kontrola aparatury #69,,,,,,,,,,,,,,,,,,,,GOSP-069,<p>Zadanie gospodarstwa: Dojenie — kontrola aparatury. Sektor Obora. Numer wewnętrzny GR-2026-0069.</p>,Oczekuje,none,False,EPIK-ZBIORY,,"[""Obora""]","[""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 10, ""Pogoda OK"": true}"
work_item,Szczepienie stada #70,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-070,<p>Zadanie gospodarstwa: Szczepienie stada. Sektor A1. Numer wewnętrzny GR-2026-0070.</p>,Zakończone,urgent,False,EPIK-OBORA,,"[""Obora"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 11, ""Pogoda OK"": false}"
work_item,Załadunek kiszonki #71,,,,,,,,,,,,,,,,,,,,GOSP-071,<p>Zadanie gospodarstwa: Załadunek kiszonki. Sektor A2. Numer wewnętrzny GR-2026-0071.</p>,Anulowane,high,False,EPIK-MASZYNY,,"[""Pasze""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 12, ""Pogoda OK"": true}"
work_item,Inwentaryzacja magazynu pasz #72,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-072,<p>Zadanie gospodarstwa: Inwentaryzacja magazynu pasz. Sektor B1. Numer wewnętrzny GR-2026-0072.</p>,Do zrobienia,medium,False,EPIK-PASZE,,"[""Pasze""]","[""obora@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""B1"", ""Godziny pracy"": 1, ""Pogoda OK"": false}"
work_item,Kalibracja siewnika #73,,,,,,,,,,,,,,,,,,,,GOSP-073,<p>Zadanie gospodarstwa: Kalibracja siewnika. Sektor B2. Numer wewnętrzny GR-2026-0073.</p>,Zaplanowane,low,False,EPIK-SIEW,,"[""Maszyny""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 2, ""Pogoda OK"": true}"
work_item,Odchwaszczanie międzyrzędzi #74,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-074,<p>Zadanie gospodarstwa: Odchwaszczanie międzyrzędzi. Sektor C1. Numer wewnętrzny GR-2026-0074.</p>,W toku,none,False,EPIK-NAWOZ,,"[""Pola""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 3, ""Pogoda OK"": false}"
work_item,Transport obornika #75,,,,,,,,,,,,,,,,,,,,GOSP-075,<p>Zadanie gospodarstwa: Transport obornika. Sektor Łąka N. Numer wewnętrzny GR-2026-0075.</p>,Oczekuje,urgent,False,EPIK-ZBIORY,,"[""Nawozy""]","[""agronom@example.com""]","{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 4, ""Pogoda OK"": true}"
work_item,Orka pola #76,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-076,<p>Zadanie gospodarstwa: Orka pola. Sektor Obora. Numer wewnętrzny GR-2026-0076.</p>,Zakończone,high,False,EPIK-OBORA,,"[""Pola""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 5, ""Pogoda OK"": false}"
work_item,Siew pszenicy #77,,,,,,,,,,,,,,,,,,,,GOSP-077,<p>Zadanie gospodarstwa: Siew pszenicy. Sektor A1. Numer wewnętrzny GR-2026-0077.</p>,Anulowane,medium,False,EPIK-MASZYNY,Awaria,"[""Pola"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 6, ""Pogoda OK"": true, ""Wpływ na produkcję"": ""Wysoki""}"
work_item,Oprysk fungicydem #78,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-078,<p>Zadanie gospodarstwa: Oprysk fungicydem. Sektor A2. Numer wewnętrzny GR-2026-0078.</p>,Do zrobienia,low,False,EPIK-PASZE,,"[""Pola""]","[""pola@example.com""]","{""Pole / sektor"": ""A2"", ""Godziny pracy"": 7, ""Pogoda OK"": false}"
work_item,Rozsiew nawozu #79,,,,,,,,,,,,,,,,,,,,GOSP-079,<p>Zadanie gospodarstwa: Rozsiew nawozu. Sektor B1. Numer wewnętrzny GR-2026-0079.</p>,Zaplanowane,none,False,EPIK-SIEW,,"[""Nawozy""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 8, ""Pogoda OK"": true}"
work_item,Koszenie łąki #80,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-080,<p>Zadanie gospodarstwa: Koszenie łąki. Sektor B2. Numer wewnętrzny GR-2026-0080.</p>,W toku,urgent,False,EPIK-NAWOZ,,"[""Pola""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 9, ""Pogoda OK"": false}"
work_item,Przegląd ciągnika #81,,,,,,,,,,,,,,,,,,,,GOSP-081,<p>Zadanie gospodarstwa: Przegląd ciągnika. Sektor C1. Numer wewnętrzny GR-2026-0081.</p>,Oczekuje,high,False,EPIK-ZBIORY,,"[""Maszyny""]","[""maszyny@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""C1"", ""Godziny pracy"": 10, ""Pogoda OK"": true}"
work_item,Wymiana oleju w kombajnie #82,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-082,<p>Zadanie gospodarstwa: Wymiana oleju w kombajnie. Sektor Łąka N. Numer wewnętrzny GR-2026-0082.</p>,Zakończone,medium,False,EPIK-OBORA,,"[""Maszyny""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 11, ""Pogoda OK"": false}"
work_item,Awaria prasy belującej #83,,,,,,,,,,,,,,,,,,,,GOSP-083,<p>Zadanie gospodarstwa: Awaria prasy belującej. Sektor Obora. Numer wewnętrzny GR-2026-0083.</p>,Anulowane,low,False,EPIK-MASZYNY,,"[""Maszyny""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 12, ""Pogoda OK"": true}"
work_item,Dojenie — kontrola aparatury #84,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-084,<p>Zadanie gospodarstwa: Dojenie — kontrola aparatury. Sektor A1. Numer wewnętrzny GR-2026-0084.</p>,Do zrobienia,none,False,EPIK-PASZE,,"[""Obora"", ""Pilne""]","[""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""A1"", ""Godziny pracy"": 1, ""Pogoda OK"": false}"
work_item,Szczepienie stada #85,,,,,,,,,,,,,,,,,,,,GOSP-085,<p>Zadanie gospodarstwa: Szczepienie stada. Sektor A2. Numer wewnętrzny GR-2026-0085.</p>,Zaplanowane,urgent,False,EPIK-SIEW,,"[""Obora""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 2, ""Pogoda OK"": true}"
work_item,Załadunek kiszonki #86,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-086,<p>Zadanie gospodarstwa: Załadunek kiszonki. Sektor B1. Numer wewnętrzny GR-2026-0086.</p>,W toku,high,False,EPIK-NAWOZ,,"[""Pasze""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 3, ""Pogoda OK"": false}"
work_item,Inwentaryzacja magazynu pasz #87,,,,,,,,,,,,,,,,,,,,GOSP-087,<p>Zadanie gospodarstwa: Inwentaryzacja magazynu pasz. Sektor B2. Numer wewnętrzny GR-2026-0087.</p>,Oczekuje,medium,False,EPIK-ZBIORY,,"[""Pasze""]","[""obora@example.com""]","{""Pole / sektor"": ""B2"", ""Godziny pracy"": 4, ""Pogoda OK"": true}"
work_item,Kalibracja siewnika #88,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-088,<p>Zadanie gospodarstwa: Kalibracja siewnika. Sektor C1. Numer wewnętrzny GR-2026-0088.</p>,Zakończone,low,False,EPIK-OBORA,Awaria,"[""Maszyny""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 5, ""Pogoda OK"": false, ""Wpływ na produkcję"": ""Średni""}"
work_item,Odchwaszczanie międzyrzędzi #89,,,,,,,,,,,,,,,,,,,,GOSP-089,<p>Zadanie gospodarstwa: Odchwaszczanie międzyrzędzi. Sektor Łąka N. Numer wewnętrzny GR-2026-0089.</p>,Anulowane,none,False,EPIK-MASZYNY,,"[""Pola""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 6, ""Pogoda OK"": true}"
work_item,Transport obornika #90,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-090,<p>Zadanie gospodarstwa: Transport obornika. Sektor Obora. Numer wewnętrzny GR-2026-0090.</p>,Do zrobienia,urgent,False,EPIK-PASZE,,"[""Nawozy""]","[""agronom@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 7, ""Pogoda OK"": false}"
work_item,Orka pola #91,,,,,,,,,,,,,,,,,,,,GOSP-091,<p>Zadanie gospodarstwa: Orka pola. Sektor A1. Numer wewnętrzny GR-2026-0091.</p>,Zaplanowane,high,False,EPIK-SIEW,,"[""Pola"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 8, ""Pogoda OK"": true}"
work_item,Siew pszenicy #92,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-092,<p>Zadanie gospodarstwa: Siew pszenicy. Sektor A2. Numer wewnętrzny GR-2026-0092.</p>,W toku,medium,False,EPIK-NAWOZ,,"[""Pola""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 9, ""Pogoda OK"": false}"
work_item,Oprysk fungicydem #93,,,,,,,,,,,,,,,,,,,,GOSP-093,<p>Zadanie gospodarstwa: Oprysk fungicydem. Sektor B1. Numer wewnętrzny GR-2026-0093.</p>,Oczekuje,low,False,EPIK-ZBIORY,,"[""Pola""]","[""pola@example.com""]","{""Pole / sektor"": ""B1"", ""Godziny pracy"": 10, ""Pogoda OK"": true}"
work_item,Rozsiew nawozu #94,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-094,<p>Zadanie gospodarstwa: Rozsiew nawozu. Sektor B2. Numer wewnętrzny GR-2026-0094.</p>,Zakończone,none,False,EPIK-OBORA,,"[""Nawozy""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 11, ""Pogoda OK"": false}"
work_item,Koszenie łąki #95,,,,,,,,,,,,,,,,,,,,GOSP-095,<p>Zadanie gospodarstwa: Koszenie łąki. Sektor C1. Numer wewnętrzny GR-2026-0095.</p>,Anulowane,urgent,False,EPIK-MASZYNY,,"[""Pola""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 12, ""Pogoda OK"": true}"
work_item,Przegląd ciągnika #96,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-096,<p>Zadanie gospodarstwa: Przegląd ciągnika. Sektor Łąka N. Numer wewnętrzny GR-2026-0096.</p>,Do zrobienia,high,False,EPIK-PASZE,,"[""Maszyny""]","[""maszyny@example.com""]","{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 1, ""Pogoda OK"": false}"
work_item,Wymiana oleju w kombajnie #97,,,,,,,,,,,,,,,,,,,,GOSP-097,<p>Zadanie gospodarstwa: Wymiana oleju w kombajnie. Sektor Obora. Numer wewnętrzny GR-2026-0097.</p>,Zaplanowane,medium,False,EPIK-SIEW,,"[""Maszyny""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 2, ""Pogoda OK"": true}"
work_item,Awaria prasy belującej #98,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-098,<p>Zadanie gospodarstwa: Awaria prasy belującej. Sektor A1. Numer wewnętrzny GR-2026-0098.</p>,W toku,low,False,EPIK-NAWOZ,,"[""Maszyny"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 3, ""Pogoda OK"": false}"
work_item,Dojenie — kontrola aparatury #99,,,,,,,,,,,,,,,,,,,,GOSP-099,<p>Zadanie gospodarstwa: Dojenie — kontrola aparatury. Sektor A2. Numer wewnętrzny GR-2026-0099.</p>,Oczekuje,none,False,EPIK-ZBIORY,Awaria,"[""Obora""]","[""nieistniejacy.rolnik@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""A2"", ""Godziny pracy"": 4, ""Pogoda OK"": true, ""Wpływ na produkcję"": ""Niski""}"
work_item,Szczepienie stada #100,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-100,<p>Zadanie gospodarstwa: Szczepienie stada. Sektor B1. Numer wewnętrzny GR-2026-0100.</p>,Zakończone,urgent,False,EPIK-OBORA,,"[""Obora""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 5, ""Pogoda OK"": false}"
work_item,Załadunek kiszonki #101,,,,,,,,,,,,,,,,,,,,GOSP-101,<p>Zadanie gospodarstwa: Załadunek kiszonki. Sektor B2. Numer wewnętrzny GR-2026-0101.</p>,Anulowane,high,False,EPIK-MASZYNY,,"[""Pasze""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 6, ""Pogoda OK"": true}"
work_item,Inwentaryzacja magazynu pasz #102,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-102,<p>Zadanie gospodarstwa: Inwentaryzacja magazynu pasz. Sektor C1. Numer wewnętrzny GR-2026-0102.</p>,Do zrobienia,medium,False,EPIK-PASZE,,"[""Pasze""]","[""obora@example.com""]","{""Pole / sektor"": ""C1"", ""Godziny pracy"": 7, ""Pogoda OK"": false}"
work_item,Kalibracja siewnika #103,,,,,,,,,,,,,,,,,,,,GOSP-103,<p>Zadanie gospodarstwa: Kalibracja siewnika. Sektor Łąka N. Numer wewnętrzny GR-2026-0103.</p>,Zaplanowane,low,False,EPIK-SIEW,,"[""Maszyny""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 8, ""Pogoda OK"": true}"
work_item,Odchwaszczanie międzyrzędzi #104,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-104,<p>Zadanie gospodarstwa: Odchwaszczanie międzyrzędzi. Sektor Obora. Numer wewnętrzny GR-2026-0104.</p>,W toku,none,False,EPIK-NAWOZ,,"[""Pola""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 9, ""Pogoda OK"": false}"
work_item,Transport obornika #105,,,,,,,,,,,,,,,,,,,,GOSP-105,<p>Zadanie gospodarstwa: Transport obornika. Sektor A1. Numer wewnętrzny GR-2026-0105.</p>,Oczekuje,urgent,False,EPIK-ZBIORY,,"[""Nawozy"", ""Pilne""]","[""agronom@example.com""]","{""Pole / sektor"": ""A1"", ""Godziny pracy"": 10, ""Pogoda OK"": true}"
work_item,Orka pola #106,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-106,<p>Zadanie gospodarstwa: Orka pola. Sektor A2. Numer wewnętrzny GR-2026-0106.</p>,Zakończone,high,False,EPIK-OBORA,,"[""Pola""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 11, ""Pogoda OK"": false}"
work_item,Siew pszenicy #107,,,,,,,,,,,,,,,,,,,,GOSP-107,<p>Zadanie gospodarstwa: Siew pszenicy. Sektor B1. Numer wewnętrzny GR-2026-0107.</p>,Anulowane,medium,False,EPIK-MASZYNY,,"[""Pola""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 12, ""Pogoda OK"": true}"
work_item,Oprysk fungicydem #108,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-108,<p>Zadanie gospodarstwa: Oprysk fungicydem. Sektor B2. Numer wewnętrzny GR-2026-0108.</p>,Do zrobienia,low,False,EPIK-PASZE,,"[""Pola""]","[""pola@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""B2"", ""Godziny pracy"": 1, ""Pogoda OK"": false}"
work_item,Rozsiew nawozu #109,,,,,,,,,,,,,,,,,,,,GOSP-109,<p>Zadanie gospodarstwa: Rozsiew nawozu. Sektor C1. Numer wewnętrzny GR-2026-0109.</p>,Zaplanowane,none,False,EPIK-SIEW,,"[""Nawozy""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 2, ""Pogoda OK"": true}"
work_item,Koszenie łąki #110,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-110,<p>Zadanie gospodarstwa: Koszenie łąki. Sektor Łąka N. Numer wewnętrzny GR-2026-0110.</p>,W toku,urgent,False,EPIK-NAWOZ,Awaria,"[""Pola""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 3, ""Pogoda OK"": false, ""Wpływ na produkcję"": ""Wysoki""}"
work_item,Przegląd ciągnika #111,,,,,,,,,,,,,,,,,,,,GOSP-111,<p>Zadanie gospodarstwa: Przegląd ciągnika. Sektor Obora. Numer wewnętrzny GR-2026-0111.</p>,Oczekuje,high,False,EPIK-ZBIORY,,"[""Maszyny""]","[""maszyny@example.com""]","{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 4, ""Pogoda OK"": true}"
work_item,Wymiana oleju w kombajnie #112,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-112,<p>Zadanie gospodarstwa: Wymiana oleju w kombajnie. Sektor A1. Numer wewnętrzny GR-2026-0112.</p>,Zakończone,medium,False,EPIK-OBORA,,"[""Maszyny"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 5, ""Pogoda OK"": false}"
work_item,Awaria prasy belującej #113,,,,,,,,,,,,,,,,,,,,GOSP-113,<p>Zadanie gospodarstwa: Awaria prasy belującej. Sektor A2. Numer wewnętrzny GR-2026-0113.</p>,Anulowane,low,False,EPIK-MASZYNY,,"[""Maszyny""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 6, ""Pogoda OK"": true}"
work_item,Dojenie — kontrola aparatury #114,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-114,<p>Zadanie gospodarstwa: Dojenie — kontrola aparatury. Sektor B1. Numer wewnętrzny GR-2026-0114.</p>,Do zrobienia,none,False,EPIK-PASZE,,"[""Obora""]","[""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""B1"", ""Godziny pracy"": 7, ""Pogoda OK"": false}"
work_item,Szczepienie stada #115,,,,,,,,,,,,,,,,,,,,GOSP-115,<p>Zadanie gospodarstwa: Szczepienie stada. Sektor B2. Numer wewnętrzny GR-2026-0115.</p>,Zaplanowane,urgent,False,EPIK-SIEW,,"[""Obora""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 8, ""Pogoda OK"": true}"
work_item,Załadunek kiszonki #116,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-116,<p>Zadanie gospodarstwa: Załadunek kiszonki. Sektor C1. Numer wewnętrzny GR-2026-0116.</p>,W toku,high,False,EPIK-NAWOZ,,"[""Pasze""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 9, ""Pogoda OK"": false}"
work_item,Inwentaryzacja magazynu pasz #117,,,,,,,,,,,,,,,,,,,,GOSP-117,<p>Zadanie gospodarstwa: Inwentaryzacja magazynu pasz. Sektor Łąka N. Numer wewnętrzny GR-2026-0117.</p>,Oczekuje,medium,False,EPIK-ZBIORY,,"[""Pasze""]","[""obora@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 10, ""Pogoda OK"": true}"
work_item,Kalibracja siewnika #118,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-118,<p>Zadanie gospodarstwa: Kalibracja siewnika. Sektor Obora. Numer wewnętrzny GR-2026-0118.</p>,Zakończone,low,False,EPIK-OBORA,,"[""Maszyny""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 11, ""Pogoda OK"": false}"
work_item,Odchwaszczanie międzyrzędzi #119,,,,,,,,,,,,,,,,,,,,GOSP-119,<p>Zadanie gospodarstwa: Odchwaszczanie międzyrzędzi. Sektor A1. Numer wewnętrzny GR-2026-0119.</p>,Anulowane,none,False,EPIK-MASZYNY,,"[""Pola"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 12, ""Pogoda OK"": true}"
work_item,Transport obornika #120,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-120,<p>Zadanie gospodarstwa: Transport obornika. Sektor A2. Numer wewnętrzny GR-2026-0120.</p>,Do zrobienia,urgent,False,EPIK-PASZE,,"[""Nawozy""]","[""agronom@example.com""]","{""Pole / sektor"": ""A2"", ""Godziny pracy"": 1, ""Pogoda OK"": false}"
work_item,Orka pola #121,,,,,,,,,,,,,,,,,,,,GOSP-121,<p>Zadanie gospodarstwa: Orka pola. Sektor B1. Numer wewnętrzny GR-2026-0121.</p>,Zaplanowane,high,False,EPIK-SIEW,Awaria,"[""Pola""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 2, ""Pogoda OK"": true, ""Wpływ na produkcję"": ""Średni""}"
work_item,Siew pszenicy #122,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-122,<p>Zadanie gospodarstwa: Siew pszenicy. Sektor B2. Numer wewnętrzny GR-2026-0122.</p>,W toku,medium,False,EPIK-NAWOZ,,"[""Pola""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 3, ""Pogoda OK"": false}"
work_item,Oprysk fungicydem #123,,,,,,,,,,,,,,,,,,,,GOSP-123,<p>Zadanie gospodarstwa: Oprysk fungicydem. Sektor C1. Numer wewnętrzny GR-2026-0123.</p>,Oczekuje,low,False,EPIK-ZBIORY,,"[""Pola""]","[""pola@example.com""]","{""Pole / sektor"": ""C1"", ""Godziny pracy"": 4, ""Pogoda OK"": true}"
work_item,Rozsiew nawozu #124,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-124,<p>Zadanie gospodarstwa: Rozsiew nawozu. Sektor Łąka N. Numer wewnętrzny GR-2026-0124.</p>,Zakończone,none,False,EPIK-OBORA,,"[""Nawozy""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 5, ""Pogoda OK"": false}"
work_item,Koszenie łąki #125,,,,,,,,,,,,,,,,,,,,GOSP-125,<p>Zadanie gospodarstwa: Koszenie łąki. Sektor Obora. Numer wewnętrzny GR-2026-0125.</p>,Anulowane,urgent,False,EPIK-MASZYNY,,"[""Pola""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 6, ""Pogoda OK"": true}"
work_item,Przegląd ciągnika #126,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-126,<p>Zadanie gospodarstwa: Przegląd ciągnika. Sektor A1. Numer wewnętrzny GR-2026-0126.</p>,Do zrobienia,high,False,EPIK-PASZE,,"[""Maszyny"", ""Pilne""]","[""maszyny@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""A1"", ""Godziny pracy"": 7, ""Pogoda OK"": false}"
work_item,Wymiana oleju w kombajnie #127,,,,,,,,,,,,,,,,,,,,GOSP-127,<p>Zadanie gospodarstwa: Wymiana oleju w kombajnie. Sektor A2. Numer wewnętrzny GR-2026-0127.</p>,Zaplanowane,medium,False,EPIK-SIEW,,"[""Maszyny""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 8, ""Pogoda OK"": true}"
work_item,Awaria prasy belującej #128,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-128,<p>Zadanie gospodarstwa: Awaria prasy belującej. Sektor B1. Numer wewnętrzny GR-2026-0128.</p>,W toku,low,False,EPIK-NAWOZ,,"[""Maszyny""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 9, ""Pogoda OK"": false}"
